Rank,Name,Rating,Link,Genre,Avg_Lunch,Avg_Dinner,Address,Station,Reviews,URL,Dinner Price,Lunch Price,Price,Price Range
362,BAKABON,3.71,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B363,"" "",""+""),""+"", SUBSTITUTE(F363,"" "",""+"")), ""Link"")","RAMEN, SICHUAN CUISINE, CHINESE",1500.0,5500.0,大阪府大阪市北区浮田1-4-10,TENJIMBASHISUJI ROKUCHOME,733,https://tabelog.com/en/osaka/A2701/A270101/27084317/,"JPY 5,000～JPY 5,999","JPY 1,000～JPY 1,999",5500.0,5k-10k
386,MACAUDA,3.71,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B387,"" "",""+""),""+"", SUBSTITUTE(F387,"" "",""+"")), ""Link"")",ITALIAN,1500.0,5500.0,大阪府大阪市中央区常盤町2-1-3 ハイネス常磐 1F,TANIMACHI 4 CHOME,306,https://tabelog.com/en/osaka/A2701/A270104/27112899/,"JPY 5,000～JPY 5,999","JPY 1,000～JPY 1,999",5500.0,5k-10k
390,SUMIBI YAKITORI KICHIZOU,3.71,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B391,"" "",""+""),""+"", SUBSTITUTE(F391,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), IZAKAYA (TAVERN)",,5500.0,大阪府大阪市西区立売堀3-5-20,AWAZA,202,https://tabelog.com/en/osaka/A2701/A270105/27060726/,"JPY 5,000～JPY 5,999",-,5500.0,5k-10k
392,GENYA,3.71,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B393,"" "",""+""),""+"", SUBSTITUTE(F393,"" "",""+"")), ""Link"")","HOT POT, KOREAN, YAKINIKU (BBQ BEEF)",,5500.0,大阪府大阪市生野区小路東2-3-23,SHOJI,167,https://tabelog.com/en/osaka/A2701/A270306/27032784/,"JPY 5,000～JPY 5,999",-,5500.0,5k-10k
394,YAKITORI MINAMI,3.71,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B395,"" "",""+""),""+"", SUBSTITUTE(F395,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), CHICKEN DISHES",,9000.0,大阪府大阪市北区堂島1-4-20 第2ロイヤルビルディング 4F,KITASHINCHI,157,https://tabelog.com/en/osaka/A2701/A270101/27086735/,"JPY 8,000～JPY 9,999",-,9000.0,5k-10k
401,ZEN,3.71,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B402,"" "",""+""),""+"", SUBSTITUTE(F402,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), IZAKAYA (TAVERN)",,9000.0,大阪府大阪市福島区福島3-12-20 ツインコート福島 1F,SHIN FUKUSHIMA,129,https://tabelog.com/en/osaka/A2701/A270108/27120782/,"JPY 8,000～JPY 9,999",-,9000.0,5k-10k
405,REN,3.71,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B406,"" "",""+""),""+"", SUBSTITUTE(F406,"" "",""+"")), ""Link"")",BAR,,7000.0,大阪府大阪市北区西天満2-3-15 千都ビル　Ｂ１Ｆ,OEBASHI,104,https://tabelog.com/en/osaka/A2701/A270101/27001912/,"JPY 6,000～JPY 7,999",-,7000.0,5k-10k
457,POKKE,3.7,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B458,"" "",""+""),""+"", SUBSTITUTE(F458,"" "",""+"")), ""Link"")","YOSHOKU (JAPANESE STYLE WESTERN CUISINE), STEAK, CURRY",1500.0,5500.0,大阪府大阪市生野区桃谷2-28-17,MOMODANI,282,https://tabelog.com/en/osaka/A2701/A270205/27002873/,"JPY 5,000～JPY 5,999","JPY 1,000～JPY 1,999",5500.0,5k-10k
460,AMA RU RU,3.7,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B461,"" "",""+""),""+"", SUBSTITUTE(F461,"" "",""+"")), ""Link"")",SPAIN,2500.0,9000.0,大阪府大阪市北区堂島2-1-16 フジタ東洋紡ビル 1F,WATANABEBASHI,231,https://tabelog.com/en/osaka/A2701/A270101/27064735/,"JPY 8,000～JPY 9,999","JPY 2,000～JPY 2,999",9000.0,5k-10k
466,SUMIBIYAKI TORI NAKAO,3.7,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B467,"" "",""+""),""+"", SUBSTITUTE(F467,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), CHICKEN DISHES, CHICKEN WINGS",,9000.0,大阪府大阪市中央区瓦町1-1-5 大王瓦町ビル1F,SAKAISUJI HOMMACHI,142,https://tabelog.com/en/osaka/A2701/A270102/27018910/,"JPY 8,000～JPY 9,999",-,9000.0,5k-10k
469,DOSHINCHO WASHOKU ZUI,3.7,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B470,"" "",""+""),""+"", SUBSTITUTE(F470,"" "",""+"")), ""Link"")","JAPANESE CUISINE, SEAFOOD, HOT POT",,9000.0,大阪府大阪市北区同心2-4-13 ヴェール同心 1F,OGIMACHI,89,https://tabelog.com/en/osaka/A2701/A270103/27113675/,"JPY 8,000～JPY 9,999",-,9000.0,5k-10k
493,ALBALONGA,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B494,"" "",""+""),""+"", SUBSTITUTE(F494,"" "",""+"")), ""Link"")","ITALIAN, PASTA, DINING BAR",2500.0,7000.0,大阪府大阪市中央区東心斎橋1-19-15 ＵＮＡＧＩＤＡＮＩ　ＢＬＯＣＫ　２Ｆ,SHINSAIBASHI,571,https://tabelog.com/en/osaka/A2701/A270201/27009401/,"JPY 6,000～JPY 7,999","JPY 2,000～JPY 2,999",7000.0,5k-10k
508,LA BARCACCIA,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B509,"" "",""+""),""+"", SUBSTITUTE(F509,"" "",""+"")), ""Link"")","ITALIAN, PIZZA",,5500.0,大阪府大阪市北区豊崎3-5-17 1階,NAKATSU,376,https://tabelog.com/en/osaka/A2701/A270101/27054558/,"JPY 5,000～JPY 5,999",-,5500.0,5k-10k
513,UO CHINA YO,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B514,"" "",""+""),""+"", SUBSTITUTE(F514,"" "",""+"")), ""Link"")","CHINESE, SEAFOOD",,5500.0,大阪府大阪市福島区福島7-4-25 1F,FUKUSHIMA,344,https://tabelog.com/en/osaka/A2701/A270108/27085437/,"JPY 5,000～JPY 5,999",-,5500.0,5k-10k
517,SUMIBIYAKITORI COQUELET,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B518,"" "",""+""),""+"", SUBSTITUTE(F518,"" "",""+"")), ""Link"")",YAKITORI (GRILLED CHICKEN SKEWERS),,5500.0,大阪府大阪市福島区福島3-11-13,SHIN FUKUSHIMA,320,https://tabelog.com/en/osaka/A2701/A270108/27092024/,"JPY 5,000～JPY 5,999",-,5500.0,5k-10k
520,CHIKICHIKI HANSHIN UMEDA TEN,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B521,"" "",""+""),""+"", SUBSTITUTE(F521,"" "",""+"")), ""Link"")",YAKITORI (GRILLED CHICKEN SKEWERS),1500.0,5500.0,大阪府大阪市北区梅田1-13-13 阪神百貨店梅田本店 B2F,OSAKA UMEDA,267,https://tabelog.com/en/osaka/A2701/A270101/27125526/,"JPY 5,000～JPY 5,999","JPY 1,000～JPY 1,999",5500.0,5k-10k
521,TAKUYA,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B522,"" "",""+""),""+"", SUBSTITUTE(F522,"" "",""+"")), ""Link"")","TONKATSU (PORK CUTLET), PORK DISHES",,9000.0,大阪府大阪市北区曽根崎2-5-37 1F,HIGASHI UMEDA,263,https://tabelog.com/en/osaka/A2701/A270101/27002290/,"JPY 8,000～JPY 9,999",-,9000.0,5k-10k
523,MAKIBI,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B524,"" "",""+""),""+"", SUBSTITUTE(F524,"" "",""+"")), ""Link"")","ITALIAN, PIZZA, PASTA",,7000.0,大阪府大阪市北区西天満3-1-27 メビウス西天満ビル 1F,NANIWABASHI,220,https://tabelog.com/en/osaka/A2701/A270102/27108201/,"JPY 6,000～JPY 7,999",-,7000.0,5k-10k
528,NAMA HORUMONDOKORO KYOURAKU NIKUPUKU,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B529,"" "",""+""),""+"", SUBSTITUTE(F529,"" "",""+"")), ""Link"")",HORUMON (BBQ OFFEL),1500.0,7000.0,大阪府大阪市中央区難波千日前12-15,NAMBA,191,https://tabelog.com/en/osaka/A2701/A270202/27126961/,"JPY 6,000～JPY 7,999","JPY 1,000～JPY 1,999",7000.0,5k-10k
534,TETSU,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B535,"" "",""+""),""+"", SUBSTITUTE(F535,"" "",""+"")), ""Link"")","IZAKAYA (TAVERN), ODEN",,7000.0,大阪府大阪市中央区日本橋2-7-27,KINTETSU NIPPOMBASHI,148,https://tabelog.com/en/osaka/A2701/A270202/27050565/,"JPY 6,000～JPY 7,999",-,7000.0,5k-10k
535,WASAI SOARA,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B536,"" "",""+""),""+"", SUBSTITUTE(F536,"" "",""+"")), ""Link"")","JAPANESE CUISINE, SEAFOOD",,9000.0,大阪府大阪市中央区谷町9-3-11,TANIMACHI 9 CHOME,135,https://tabelog.com/en/osaka/A2701/A270205/27042652/,"JPY 8,000～JPY 9,999",-,9000.0,5k-10k
539,CHUU GOKU RYO URI TAMBO,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B540,"" "",""+""),""+"", SUBSTITUTE(F540,"" "",""+"")), ""Link"")",CHINESE,3500.0,9000.0,大阪府堺市堺区大町東2-1-27 ハークスビル１階,SHUKUIN,112,https://tabelog.com/en/osaka/A2705/A270501/27051071/,"JPY 8,000～JPY 9,999","JPY 3,000～JPY 3,999",9000.0,5k-10k
547,YOSHITAKA,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B548,"" "",""+""),""+"", SUBSTITUTE(F548,"" "",""+"")), ""Link"")","ODEN, CREATIVE, IZAKAYA (TAVERN)",,9000.0,大阪府大阪市中央区東心斎橋2-8-5 日宝ニューグランドビル 2F,SHINSAIBASHI,70,https://tabelog.com/en/osaka/A2701/A270201/27083805/,"JPY 8,000～JPY 9,999",-,9000.0,5k-10k
557,KANTON RYOURI MINSEI HIRUTONPURAZAUESUTOTEN,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B558,"" "",""+""),""+"", SUBSTITUTE(F558,"" "",""+"")), ""Link"")","CHINESE, DUMPLINGS",1500.0,7000.0,大阪府大阪市北区梅田2-2-2 ヒルトンプラザウエスト B2F,NISHI UMEDA,804,https://tabelog.com/en/osaka/A2701/A270101/27006463/,"JPY 6,000～JPY 7,999","JPY 1,000～JPY 1,999",7000.0,5k-10k
572,QUATRE LAPIN,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B573,"" "",""+""),""+"", SUBSTITUTE(F573,"" "",""+"")), ""Link"")","FRENCH, BISTRO, STEAK",999.0,7000.0,大阪府大阪市北区堂島浜1-2-1 新ダイビル 2F,OEBASHI,503,https://tabelog.com/en/osaka/A2701/A270101/27002069/,"JPY 6,000～JPY 7,999",～JPY 999,7000.0,5k-10k
573,SHINSAIBASHI KAWAGUCHI,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B574,"" "",""+""),""+"", SUBSTITUTE(F574,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), CHICKEN DISHES, CREATIVE",,9000.0,大阪府大阪市中央区東心斎橋1-19-11 ピテカントロプスビル　１F,SHINSAIBASHI,492,https://tabelog.com/en/osaka/A2701/A270201/27011662/,"JPY 8,000～JPY 9,999",-,9000.0,5k-10k
597,YAKINIKU YOSHIDA SHINKAN,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B598,"" "",""+""),""+"", SUBSTITUTE(F598,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), HORUMON (BBQ OFFEL), KOREAN COLD NOODLES",9000.0,7000.0,大阪府大阪市天王寺区東上町3-15,TSURUHASHI,342,https://tabelog.com/en/osaka/A2701/A270205/27000572/,"JPY 6,000～JPY 7,999","JPY 8,000～JPY 9,999",9000.0,5k-10k
602,AZ/ BIFUN AZUMA OOSAKATEN,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B603,"" "",""+""),""+"", SUBSTITUTE(F603,"" "",""+"")), ""Link"")","CHINESE, BISTRO",1500.0,7000.0,大阪府大阪市北区西天満4-4-8 B1F,NANIWABASHI,297,https://tabelog.com/en/osaka/A2701/A270103/27060666/,"JPY 6,000～JPY 7,999","JPY 1,000～JPY 1,999",7000.0,5k-10k
607,CHUUGOKUSAI SHANWEI,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B608,"" "",""+""),""+"", SUBSTITUTE(F608,"" "",""+"")), ""Link"")",CHINESE,999.0,9000.0,大阪府大阪市北区西天満3-6-15,MINAMIMORIMACHI,264,https://tabelog.com/en/osaka/A2701/A270103/27018257/,"JPY 8,000～JPY 9,999",～JPY 999,9000.0,5k-10k
608,SUMIBIYAKI TORISEI,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B609,"" "",""+""),""+"", SUBSTITUTE(F609,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), IZAKAYA (TAVERN), CREATIVE",,9000.0,大阪府大阪市中央区東心斎橋1-9-13 3F,NAGAHORIBASHI,262,https://tabelog.com/en/osaka/A2701/A270201/27118868/,"JPY 8,000～JPY 9,999",-,9000.0,5k-10k
609,KAIHARA,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B610,"" "",""+""),""+"", SUBSTITUTE(F610,"" "",""+"")), ""Link"")","SUSHI, SEAFOOD, JAPANESE CUISINE",,7000.0,大阪府大阪市北区池田町5-4,TEMMA,260,https://tabelog.com/en/osaka/A2701/A270103/27051741/,"JPY 6,000～JPY 7,999",-,7000.0,5k-10k
612,CHIKI CHIKI TENMA TEN,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B613,"" "",""+""),""+"", SUBSTITUTE(F613,"" "",""+"")), ""Link"")",YAKITORI (GRILLED CHICKEN SKEWERS),,7000.0,大阪府大阪市北区天神橋5-7-19 1F,TENJIMBASHISUJI ROKUCHOME,209,https://tabelog.com/en/osaka/A2701/A270103/27121119/,"JPY 6,000～JPY 7,999",-,7000.0,5k-10k
613,MEAT MASTER JIJII,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B614,"" "",""+""),""+"", SUBSTITUTE(F614,"" "",""+"")), ""Link"")",YAKINIKU (BBQ BEEF),,7000.0,大阪府大阪市都島区御幸町1-2-31 1F,NOE UCHINDAI,189,https://tabelog.com/en/osaka/A2701/A270304/27097694/,"JPY 6,000～JPY 7,999",-,7000.0,5k-10k
614,JOUYA TOU TOYOZAKI HONKE,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B615,"" "",""+""),""+"", SUBSTITUTE(F615,"" "",""+"")), ""Link"")",ODEN,,5500.0,大阪府大阪市北区豊崎2-8-14 池永ビル,NAKATSU,188,https://tabelog.com/en/osaka/A2701/A270101/27000614/,"JPY 5,000～JPY 5,999",-,5500.0,5k-10k
615,TORI KAPPOU NARAYA,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B616,"" "",""+""),""+"", SUBSTITUTE(F616,"" "",""+"")), ""Link"")","JAPANESE CUISINE, YAKITORI (GRILLED CHICKEN SKEWERS), IZAKAYA (TAVERN)",,9000.0,大阪府大阪市北区曽根崎新地1-7-8 新日本新地ビル本館 3F,OEBASHI,156,https://tabelog.com/en/osaka/A2701/A270101/27107513/,"JPY 8,000～JPY 9,999",-,9000.0,5k-10k
617,DHIBA,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B618,"" "",""+""),""+"", SUBSTITUTE(F618,"" "",""+"")), ""Link"")","BISTRO, FRENCH",2500.0,7000.0,大阪府大阪市北区池田町7-7 好きやねん天満ビル　２Ｆ,TEMMA,146,https://tabelog.com/en/osaka/A2701/A270103/27000511/,"JPY 6,000～JPY 7,999","JPY 2,000～JPY 2,999",7000.0,5k-10k
619,KOURAIBASHI OUKA,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B620,"" "",""+""),""+"", SUBSTITUTE(F620,"" "",""+"")), ""Link"")",JAPANESE CUISINE,999.0,7000.0,大阪府大阪市中央区高麗橋4-5-13 淀屋橋サテライトビル1F,HIGOBASHI,128,https://tabelog.com/en/osaka/A2701/A270102/27049842/,"JPY 6,000～JPY 7,999",～JPY 999,7000.0,5k-10k
620,TAKE UCHI,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B621,"" "",""+""),""+"", SUBSTITUTE(F621,"" "",""+"")), ""Link"")",IZAKAYA (TAVERN),,7000.0,大阪府大阪市北区与力町4-8 末広センタービル 1F,OGIMACHI,108,https://tabelog.com/en/osaka/A2701/A270103/27074328/,"JPY 6,000～JPY 7,999",-,7000.0,5k-10k
621,KOUSAI FUKUMIMI,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B622,"" "",""+""),""+"", SUBSTITUTE(F622,"" "",""+"")), ""Link"")","CHINESE, SICHUAN CUISINE",,7000.0,大阪府大阪市北区曾根崎新地1-1-8 アストリアビル2号館 2F,OEBASHI,98,https://tabelog.com/en/osaka/A2701/A270102/27084462/,"JPY 6,000～JPY 7,999",-,7000.0,5k-10k
622,SHUKOU OOSAKA MANPUKU DOU,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B623,"" "",""+""),""+"", SUBSTITUTE(F623,"" "",""+"")), ""Link"")","JAPANESE CUISINE, SEAFOOD",,9000.0,大阪府大阪市東成区大今里西3-4-14,IMAZATO,80,https://tabelog.com/en/osaka/A2701/A270306/27017087/,"JPY 8,000～JPY 9,999",-,9000.0,5k-10k
628,SHOUROKU,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B629,"" "",""+""),""+"", SUBSTITUTE(F629,"" "",""+"")), ""Link"")",JAPANESE CUISINE,5500.0,9000.0,大阪府大阪市西区靭本町1-16-18,HOMMACHI,40,https://tabelog.com/en/osaka/A2701/A270106/27112179/,"JPY 8,000～JPY 9,999","JPY 5,000～JPY 5,999",9000.0,5k-10k
635,CHUKA SHUNSAI MORIMOTO,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B636,"" "",""+""),""+"", SUBSTITUTE(F636,"" "",""+"")), ""Link"")","CHINESE, DIM SUM, DANDAN NOODLES",1500.0,7000.0,大阪府大阪市中央区心斎橋筋1-4-14 燕京ビル B1F,SHINSAIBASHI,1084,https://tabelog.com/en/osaka/A2701/A270201/27086074/,"JPY 6,000～JPY 7,999","JPY 1,000～JPY 1,999",7000.0,5k-10k
641,CHUUOUICHIBA ENDOU,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B642,"" "",""+""),""+"", SUBSTITUTE(F642,"" "",""+"")), ""Link"")",SUSHI,4500.0,5500.0,大阪府大阪市福島区野田1-1-86 大阪市中央卸売市場本場,TAMAGAWA,727,https://tabelog.com/en/osaka/A2701/A270108/27002698/,"JPY 5,000～JPY 5,999","JPY 4,000～JPY 4,999",5500.0,5k-10k
645,FUJINO,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B646,"" "",""+""),""+"", SUBSTITUTE(F646,"" "",""+"")), ""Link"")","SOBA (BUCKWHEAT NOODLES), CREATIVE, JAPANESE CUISINE",1500.0,9000.0,大阪府大阪市福島区福島3-9-10,SHIN FUKUSHIMA,605,https://tabelog.com/en/osaka/A2701/A270108/27067224/,"JPY 8,000～JPY 9,999","JPY 1,000～JPY 1,999",9000.0,5k-10k
649,CHUUGOKUSHOKUFU SOURYUU KYO TENMA EKIMAE TEN,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B650,"" "",""+""),""+"", SUBSTITUTE(F650,"" "",""+"")), ""Link"")","CHINESE, DIM SUM",999.0,7000.0,大阪府大阪市北区浪花町1-24 JL天満駅前ビル 1～4F,TEMMA,527,https://tabelog.com/en/osaka/A2701/A270103/27063993/,"JPY 6,000～JPY 7,999",～JPY 999,7000.0,5k-10k
651,KETOBASHI-YA CHAMPION FUKUSHIMA TEN,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B652,"" "",""+""),""+"", SUBSTITUTE(F652,"" "",""+"")), ""Link"")","HORSE MEAT DISHES, YAKINIKU (BBQ BEEF)",,5500.0,大阪府大阪市福島区福島7-9-1 福島レジデンス1階,FUKUSHIMA,522,https://tabelog.com/en/osaka/A2701/A270108/27053202/,"JPY 5,000～JPY 5,999",-,5500.0,5k-10k
659,SHIMANOUCHI FUJIMARU JOZOSHO,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B660,"" "",""+""),""+"", SUBSTITUTE(F660,"" "",""+"")), ""Link"")","ITALIAN, WINE BAR, DINING BAR",5500.0,7000.0,大阪府大阪市中央区島之内1-1-14 三和ビル 1F,MATSUYAMACHI,398,https://tabelog.com/en/osaka/A2701/A270204/27071950/,"JPY 6,000～JPY 7,999","JPY 5,000～JPY 5,999",7000.0,5k-10k
662,YAKINIKU TAKIMOTO,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B663,"" "",""+""),""+"", SUBSTITUTE(F663,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), HORUMON (BBQ OFFEL)",,5500.0,大阪府堺市北区中長尾町3-1-24,SAKAISHI,347,https://tabelog.com/en/osaka/A2705/A270501/27019731/,"JPY 5,000～JPY 5,999",-,5500.0,5k-10k
675,BIMBIYA,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B676,"" "",""+""),""+"", SUBSTITUTE(F676,"" "",""+"")), ""Link"")","IZAKAYA (TAVERN), JAPANESE CUISINE, SEAFOOD",,7000.0,大阪府大阪市北区曽根崎新地1-7-26,OEBASHI,269,https://tabelog.com/en/osaka/A2701/A270101/27013283/,"JPY 6,000～JPY 7,999",-,7000.0,5k-10k
681,YAKINIKU YACCHAN,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B682,"" "",""+""),""+"", SUBSTITUTE(F682,"" "",""+"")), ""Link"")",YAKINIKU (BBQ BEEF),,7000.0,大阪府大阪市都島区東野田町3-1-3,KYOBASHI,248,https://tabelog.com/en/osaka/A2701/A270107/27090794/,"JPY 6,000～JPY 7,999",-,7000.0,5k-10k
691,TAMANEGI,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B692,"" "",""+""),""+"", SUBSTITUTE(F692,"" "",""+"")), ""Link"")","ITALIAN, PASTA",5500.0,9000.0,大阪府大阪市西区新町1-20-15,NISHIOHASHI,161,https://tabelog.com/en/osaka/A2701/A270201/27082261/,"JPY 8,000～JPY 9,999","JPY 5,000～JPY 5,999",9000.0,5k-10k
692,TORAFU KITASHINCHI TEN,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B693,"" "",""+""),""+"", SUBSTITUTE(F693,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), BEEF DISHES",,9000.0,大阪府大阪市北区曽根崎新地1-5-21 松木興産ビル 2F,KITASHINCHI,160,https://tabelog.com/en/osaka/A2701/A270101/27123854/,"JPY 8,000～JPY 9,999",-,9000.0,5k-10k
694,SUMIBIYAKI TORI TORIMASA,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B695,"" "",""+""),""+"", SUBSTITUTE(F695,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), JAPANESE CUISINE",,7000.0,大阪府大阪市中央区伏見町2-3-4,KITAHAMA,138,https://tabelog.com/en/osaka/A2701/A270102/27129258/,"JPY 6,000～JPY 7,999",-,7000.0,5k-10k
697,TORI ICHI,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B698,"" "",""+""),""+"", SUBSTITUTE(F698,"" "",""+"")), ""Link"")",CHICKEN DISHES,,9000.0,大阪府大阪市中央区東心斎橋2-3-21 大阪屋玉屋町会館 1Ｆ,NIPPOMBASHI,119,https://tabelog.com/en/osaka/A2701/A270202/27022238/,"JPY 8,000～JPY 9,999",-,9000.0,5k-10k
713,"LAWRY’S THE PRIME RIB, OSAKA",3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B714,"" "",""+""),""+"", SUBSTITUTE(F714,"" "",""+"")), ""Link"")","STEAK, AMERICAN, BUFFET STYLE",5500.0,9000.0,大阪府大阪市北区梅田2-2-22 ハービスPLAZA ENT 5F,NISHI UMEDA,1092,https://tabelog.com/en/osaka/A2701/A270101/27018310/,"JPY 8,000～JPY 9,999","JPY 5,000～JPY 5,999",9000.0,5k-10k
