Rank,Name,Rating,Link,Genre,Avg_Lunch,Avg_Dinner,Address,Station,Reviews,URL,Dinner Price,Lunch Price,Price,Price Range
982,JOHANN HON TEN,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B983,"" "",""+""),""+"", SUBSTITUTE(F983,"" "",""+"")), ""Link"")",CAKE,999.0,,東京都目黒区上目黒1-18-15,NAKA MEGURO,748,https://tabelog.com/en/tokyo/A1317/A131701/13003450/,-,～JPY 999,999.0,-999
984,BOULANGERIE KEN,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B985,"" "",""+""),""+"", SUBSTITUTE(F985,"" "",""+"")), ""Link"")","BREAD, BAGEL, SANDWICH",999.0,999.0,東京都板橋区赤塚2-2-17 東永地産ビル　１Ｆ,SHIMO AKATSUKA,738,https://tabelog.com/en/tokyo/A1322/A132204/13046260/,～JPY 999,～JPY 999,999.0,-999
988,CHUUKASOBA GOEMON,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B989,"" "",""+""),""+"", SUBSTITUTE(F989,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,東京都八王子市千人町3-3-3,NISHI HACHIOJI,705,https://tabelog.com/en/tokyo/A1329/A132904/13019588/,～JPY 999,～JPY 999,999.0,-999
989,KARINTOU YUSHIMAKAGETSU,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B990,"" "",""+""),""+"", SUBSTITUTE(F990,"" "",""+"")), ""Link"")",JAPANESE SWEETS,,999.0,東京都文京区湯島3-39-6,UENO HIROKOJI,696,https://tabelog.com/en/tokyo/A1311/A131101/13008524/,～JPY 999,-,999.0,-999
991,CHOUMEIJI SAKURA MOCHI,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B992,"" "",""+""),""+"", SUBSTITUTE(F992,"" "",""+"")), ""Link"")","JAPANESE SWEETS, SWEETS, CAFE",999.0,999.0,東京都墨田区向島5-1-14,HIKIFUNE,680,https://tabelog.com/en/tokyo/A1312/A131203/13002949/,～JPY 999,～JPY 999,999.0,-999
996,BURDI GALA HIRO HONTEN,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B997,"" "",""+""),""+"", SUBSTITUTE(F997,"" "",""+"")), ""Link"")","BREAD, CAKE",999.0,999.0,東京都港区南麻布4-5-66,HIRO O,658,https://tabelog.com/en/tokyo/A1307/A130703/13000523/,～JPY 999,～JPY 999,999.0,-999
998,GANSO SUTAMINA MANTEN RA-MEN SUZUKI,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B999,"" "",""+""),""+"", SUBSTITUTE(F999,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",,999.0,東京都三鷹市下連雀3-28-21 公団三鷹駅前第2アパート B1F,MITAKA,624,https://tabelog.com/en/tokyo/A1320/A132002/13241092/,～JPY 999,-,999.0,-999
115,DEMACHI FUTABA,3.82,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B116,"" "",""+""),""+"", SUBSTITUTE(F116,"" "",""+"")), ""Link"")","JAPANESE SWEETS, DAIFUKU",999.0,999.0,京都府京都市上京区出町通今出川上ル青龍町236,DEMACHIYANAGI,2891,https://tabelog.com/en/kyoto/A2601/A260302/26001520/,～JPY 999,～JPY 999,999.0,-999
119,RAKU SHAAN,3.81,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B120,"" "",""+""),""+"", SUBSTITUTE(F120,"" "",""+"")), ""Link"")",JAPANESE SWEETS,,999.0,京都府京都市北区紫竹下芝本町22,KITAOJI,248,https://tabelog.com/en/kyoto/A2601/A260503/26012788/,～JPY 999,-,999.0,-999
145,AJARI MOCHI HOMPO KYOUGASHI TSUKA SAMAN GETSU HON TEN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B146,"" "",""+""),""+"", SUBSTITUTE(F146,"" "",""+"")), ""Link"")",JAPANESE SWEETS,999.0,999.0,京都府京都市左京区鞠小路通今出川上ル,DEMACHIYANAGI,1003,https://tabelog.com/en/kyoto/A2601/A260302/26003917/,～JPY 999,～JPY 999,999.0,-999
148,AWAMOCHI DOKORO SAWAYA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B149,"" "",""+""),""+"", SUBSTITUTE(F149,"" "",""+"")), ""Link"")","JAPANESE SWEETS, SWEETS",999.0,999.0,京都府京都市上京区北野天満宮前西入紙屋川町838-7,KITANO HAKUBAICHO,853,https://tabelog.com/en/kyoto/A2601/A260501/26001539/,～JPY 999,～JPY 999,999.0,-999
155,UDON ENDOU,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B156,"" "",""+""),""+"", SUBSTITUTE(F156,"" "",""+"")), ""Link"")","IZAKAYA (TAVERN), SEAFOOD, UDON (WHEAT NOODLES)",999.0,,京都府京都市東山区今熊野池田町4-14 レッドケンビル B1F,TOFUKUJI,159,https://tabelog.com/en/kyoto/A2601/A260304/26034416/,-,～JPY 999,999.0,-999
160,HONKE DAIICHI ASAHI HON TEN,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B161,"" "",""+""),""+"", SUBSTITUTE(F161,"" "",""+"")), ""Link"")","RAMEN, DUMPLINGS",999.0,999.0,京都府京都市下京区東塩小路向畑町845,KYOTO,5035,https://tabelog.com/en/kyoto/A2601/A260101/26000873/,～JPY 999,～JPY 999,999.0,-999
164,FLIP UP!,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B165,"" "",""+""),""+"", SUBSTITUTE(F165,"" "",""+"")), ""Link"")","BREAD, BAGEL, SANDWICH",999.0,999.0,京都府京都市中京区押小路通室町東入ル蛸薬師町292-2,KARASUMA OIKE,887,https://tabelog.com/en/kyoto/A2601/A260202/26004579/,～JPY 999,～JPY 999,999.0,-999
166,HOUSEN JEI A- SHINKANSEN KYOTO EKI TEN,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B167,"" "",""+""),""+"", SUBSTITUTE(F167,"" "",""+"")), ""Link"")","SWEETS, JAPANESE SWEETS",999.0,999.0,京都府京都市下京区東塩小路高倉町8-3 新幹線 JR京都駅 2F,KYOTO,688,https://tabelog.com/en/kyoto/A2601/A260101/26006790/,～JPY 999,～JPY 999,999.0,-999
197,MENYA TAKAKURA NIJOU,3.73,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B198,"" "",""+""),""+"", SUBSTITUTE(F198,"" "",""+"")), ""Link"")","TSUKEMEN, RAMEN",999.0,999.0,京都府京都市中京区観音町64-1,MARUTAMACHI,1412,https://tabelog.com/en/kyoto/A2601/A260202/26003182/,～JPY 999,～JPY 999,999.0,-999
200,MARUKI SEIPANSHO,3.73,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B201,"" "",""+""),""+"", SUBSTITUTE(F201,"" "",""+"")), ""Link"")","BREAD, SANDWICH",,999.0,京都府京都市下京区松原通堀川西入ル,SHIJO OMIYA,973,https://tabelog.com/en/kyoto/A2601/A260203/26003237/,～JPY 999,-,999.0,-999
223,ABURIMOCHI HONKE NEMOTO KAZARIYA,3.72,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B224,"" "",""+""),""+"", SUBSTITUTE(F224,"" "",""+"")), ""Link"")","JAPANESE SWEETS, SWEETS",999.0,,京都府京都市北区紫野今宮町96,KITAOJI,1184,https://tabelog.com/en/kyoto/A2601/A260503/26001670/,-,～JPY 999,999.0,-999
225,MUTEPPOU SOHON TEN,3.72,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B226,"" "",""+""),""+"", SUBSTITUTE(F226,"" "",""+"")), ""Link"")","RAMEN, DUMPLINGS",999.0,999.0,京都府木津川市梅谷髯谷15-3,KIZU,1159,https://tabelog.com/en/kyoto/A2607/A260705/26002160/,～JPY 999,～JPY 999,999.0,-999
227,KOBUSHI RAMEN,3.72,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B228,"" "",""+""),""+"", SUBSTITUTE(F228,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN, SOUPLESS DANDAN NOODLES",999.0,999.0,京都府京都市下京区朱雀正会町1-16,UMEKOJI KYOTONISHI,931,https://tabelog.com/en/kyoto/A2601/A260203/26017616/,～JPY 999,～JPY 999,999.0,-999
228,WARUDA,3.72,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B229,"" "",""+""),""+"", SUBSTITUTE(F229,"" "",""+"")), ""Link"")","BREAD, SANDWICH",999.0,999.0,京都府京都市中京区麩屋町六角下ル坂井町452 ハイマート・ふや町 1F,KYOTO KAWARAMACHI,905,https://tabelog.com/en/kyoto/A2601/A260201/26004637/,～JPY 999,～JPY 999,999.0,-999
229,YAMAZAKI MEN JIROU,3.72,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B230,"" "",""+""),""+"", SUBSTITUTE(F230,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,,京都府京都市中京区西ノ京北円町1-8,EMMACHI,840,https://tabelog.com/en/kyoto/A2601/A260501/26008681/,-,～JPY 999,999.0,-999
230,ICHIWA ICHIMONJIYA WASUKE,3.72,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B231,"" "",""+""),""+"", SUBSTITUTE(F231,"" "",""+"")), ""Link"")","JAPANESE SWEETS, SWEETS",999.0,,京都府京都市北区紫野今宮町69,KITAOJI,822,https://tabelog.com/en/kyoto/A2601/A260503/26001669/,-,～JPY 999,999.0,-999
248,CHUUKA SOBA TAKAYASU,3.71,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B249,"" "",""+""),""+"", SUBSTITUTE(F249,"" "",""+"")), ""Link"")","RAMEN, KARA-AGE (DEEP-FRIED CHICKEN)",999.0,999.0,京都府京都市左京区一乗寺高槻町10,ICHIJOJI,1786,https://tabelog.com/en/kyoto/A2601/A260303/26001199/,～JPY 999,～JPY 999,999.0,-999
250,KAMO MITARA SHICHAYA,3.71,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B251,"" "",""+""),""+"", SUBSTITUTE(F251,"" "",""+"")), ""Link"")","SWEETS, SHAVED ICE (SNOW CONE), JAPANESE SWEETS",999.0,,京都府京都市左京区下鴨松ノ木町53,DEMACHIYANAGI,1078,https://tabelog.com/en/kyoto/A2601/A260503/26001758/,-,～JPY 999,999.0,-999
253,RAMEN JIROU KYOBASHI TEN,3.71,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B254,"" "",""+""),""+"", SUBSTITUTE(F254,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,京都府京都市左京区一乗寺里ノ前町4番,ICHIJOJI,588,https://tabelog.com/en/kyoto/A2601/A260303/26028749/,～JPY 999,～JPY 999,999.0,-999
258,SEIKOU UDOKU,3.71,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B259,"" "",""+""),""+"", SUBSTITUTE(F259,"" "",""+"")), ""Link"")","ABURA SOBA MIXED NOODLE, SOUPLESS DANDAN NOODLES",999.0,,京都府宇治市宇治池森20-1,UJI,495,https://tabelog.com/en/kyoto/A2607/A260701/26030760/,-,～JPY 999,999.0,-999
259,MASH KYOTO,3.71,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B260,"" "",""+""),""+"", SUBSTITUTE(F260,"" "",""+"")), ""Link"")","BREAD, SANDWICH, SWEETS",,999.0,京都府京都市下京区東洞院通高辻下る燈籠町568,SHIJO,486,https://tabelog.com/en/kyoto/A2601/A260201/26006051/,～JPY 999,-,999.0,-999
262,SOMIE'S,3.71,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B263,"" "",""+""),""+"", SUBSTITUTE(F263,"" "",""+"")), ""Link"")","RAMEN, KARA-AGE (DEEP-FRIED CHICKEN), DONBURI (RICE BOWL)",999.0,999.0,京都府福知山市駅前町24,FUKUCHIYAMA,386,https://tabelog.com/en/kyoto/A2608/A260802/26023025/,～JPY 999,～JPY 999,999.0,-999
263,BOULANGERIE ARTISAN'HALLES,3.71,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B264,"" "",""+""),""+"", SUBSTITUTE(F264,"" "",""+"")), ""Link"")","BREAD, CAFE",999.0,999.0,京都府京都市上京区今出川通寺町東入ル一真町89,DEMACHIYANAGI,385,https://tabelog.com/en/kyoto/A2601/A260302/26020779/,～JPY 999,～JPY 999,999.0,-999
288,EZE BLEU,3.7,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B289,"" "",""+""),""+"", SUBSTITUTE(F289,"" "",""+"")), ""Link"")","BREAD, SANDWICH, BAGEL",,999.0,京都府京都市上京区今出川通寺町西入大原口町212 カーサビアンカビル 1F,DEMACHIYANAGI,434,https://tabelog.com/en/kyoto/A2601/A260302/26002639/,～JPY 999,-,999.0,-999
291,BOULANGERIE LIBERTE',3.7,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B292,"" "",""+""),""+"", SUBSTITUTE(F292,"" "",""+"")), ""Link"")","BREAD, SANDWICH",999.0,,京都府京都市中京区寺町二条上る常盤木町65-2 1F,KYOTO SHIYAKUSHO MAE,405,https://tabelog.com/en/kyoto/A2601/A260201/26014258/,-,～JPY 999,999.0,-999
292,MUGINO YOAKE,3.7,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B293,"" "",""+""),""+"", SUBSTITUTE(F293,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,999.0,京都府京都市下京区西七条掛越町12-5,TAMBAGUCHI,384,https://tabelog.com/en/kyoto/A2601/A260203/26037048/,～JPY 999,～JPY 999,999.0,-999
321,WAJOURYOUMEN SUGARI,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B322,"" "",""+""),""+"", SUBSTITUTE(F322,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,999.0,京都府京都市中京区観音堂町471-1,SHIJO,1554,https://tabelog.com/en/kyoto/A2601/A260201/26006820/,～JPY 999,～JPY 999,999.0,-999
327,TSUKEMEN KIRARI,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B328,"" "",""+""),""+"", SUBSTITUTE(F328,"" "",""+"")), ""Link"")","TSUKEMEN, RAMEN",999.0,,京都府京都市伏見区東浜南町660-3,CHUSHOJIMA,594,https://tabelog.com/en/kyoto/A2601/A260601/26015996/,-,～JPY 999,999.0,-999
334,NAKAGAWA KOMUGITEN,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B335,"" "",""+""),""+"", SUBSTITUTE(F335,"" "",""+"")), ""Link"")","BREAD, BAGEL",,999.0,京都府京都市左京区下鴨松ノ木町52-1,MOTOTANAKA,286,https://tabelog.com/en/kyoto/A2601/A260302/26019004/,～JPY 999,-,999.0,-999
350,MENYA YUUKOU,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B351,"" "",""+""),""+"", SUBSTITUTE(F351,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,京都府京都市中京区場之町588,KARASUMA OIKE,1046,https://tabelog.com/en/kyoto/A2601/A260202/26029638/,～JPY 999,～JPY 999,999.0,-999
351,SUKE MASA HON TEN,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B352,"" "",""+""),""+"", SUBSTITUTE(F352,"" "",""+"")), ""Link"")",DUMPLINGS,999.0,999.0,京都府京都市下京区堀之内町263 １Ｆ,SHIJO,944,https://tabelog.com/en/kyoto/A2601/A260201/26017170/,～JPY 999,～JPY 999,999.0,-999
354,TORITANI,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B355,"" "",""+""),""+"", SUBSTITUTE(F355,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,999.0,京都府京都市右京区西院四条畑町1-22,YAMANOUCHI,773,https://tabelog.com/en/kyoto/A2601/A260401/26023597/,～JPY 999,～JPY 999,999.0,-999
359,KA SHOU,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B360,"" "",""+""),""+"", SUBSTITUTE(F360,"" "",""+"")), ""Link"")","CHINESE, RAMEN",999.0,,京都府京都市左京区田中里ノ内町41-1,MOTOTANAKA,550,https://tabelog.com/en/kyoto/A2601/A260302/26003713/,-,～JPY 999,999.0,-999
363,MOGUMOGU BEKARI,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B364,"" "",""+""),""+"", SUBSTITUTE(F364,"" "",""+"")), ""Link"")","BREAD, SANDWICH",999.0,999.0,京都府宇治市宇治妙楽26-1,UJI,352,https://tabelog.com/en/kyoto/A2607/A260701/26006153/,～JPY 999,～JPY 999,999.0,-999
388,COFFEE HOUSE MAKI,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B389,"" "",""+""),""+"", SUBSTITUTE(F389,"" "",""+"")), ""Link"")","TRADITIONAL CAFÉ, SANDWICH, CAFE",999.0,999.0,京都府京都市上京区河原町今出川上ル青龍町211,DEMACHIYANAGI,468,https://tabelog.com/en/kyoto/A2601/A260302/26009412/,～JPY 999,～JPY 999,999.0,-999
390,IKITE IRU KOHI,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B391,"" "",""+""),""+"", SUBSTITUTE(F391,"" "",""+"")), ""Link"")","TRADITIONAL CAFÉ, CAFE",999.0,999.0,京都府京都市下京区四条通麩屋町西入 立売東町みのや四条ビルB１F,KYOTO KAWARAMACHI,465,https://tabelog.com/en/kyoto/A2601/A260201/26017295/,～JPY 999,～JPY 999,999.0,-999
393,MANGETSU JEI A RU KYOTO ISETAN TEN,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B394,"" "",""+""),""+"", SUBSTITUTE(F394,"" "",""+"")), ""Link"")",JAPANESE SWEETS,,999.0,京都府京都市下京区烏丸通塩小路下る東塩小路町901 ジェイアール京都伊勢丹 B1F,KYOTO,375,https://tabelog.com/en/kyoto/A2601/A260101/26014448/,～JPY 999,-,999.0,-999
394,RAMENYA AKIHIDE,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B395,"" "",""+""),""+"", SUBSTITUTE(F395,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,京都府京都市左京区一乗寺北大丸町5-2,ICHIJOJI,366,https://tabelog.com/en/kyoto/A2601/A260303/26002155/,～JPY 999,～JPY 999,999.0,-999
395,JUUKOU GUNDAN,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B396,"" "",""+""),""+"", SUBSTITUTE(F396,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN, ABURA SOBA MIXED NOODLE",999.0,999.0,京都府京都市左京区高野泉町6-74,ICHIJOJI,324,https://tabelog.com/en/kyoto/A2601/A260303/26003582/,～JPY 999,～JPY 999,999.0,-999
411,KAIDASHIMEN KITADA,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B412,"" "",""+""),""+"", SUBSTITUTE(F412,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,京都府京都市下京区北不動堂町570-3,KYOTO,687,https://tabelog.com/en/kyoto/A2601/A260101/26036754/,～JPY 999,～JPY 999,999.0,-999
412,RAMEN TSURU MUSHA,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B413,"" "",""+""),""+"", SUBSTITUTE(F413,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,999.0,京都府京都市右京区西院矢掛町28-2,SAIIN,633,https://tabelog.com/en/kyoto/A2601/A260401/26019331/,～JPY 999,～JPY 999,999.0,-999
413,FUURAI BOU,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B414,"" "",""+""),""+"", SUBSTITUTE(F414,"" "",""+"")), ""Link"")","TSUKEMEN, DANDAN NOODLES, RAMEN",999.0,999.0,京都府長岡京市神足大張8番地 1F,NAGAOKAKYO,610,https://tabelog.com/en/kyoto/A2607/A260702/26003956/,～JPY 999,～JPY 999,999.0,-999
416,KISSA CHIRORU,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B417,"" "",""+""),""+"", SUBSTITUTE(F417,"" "",""+"")), ""Link"")","TRADITIONAL CAFÉ, CURRY",999.0,,京都府京都市中京区御池通大宮西入ル門前町539-3,NIJOJO MAE,536,https://tabelog.com/en/kyoto/A2601/A260203/26002251/,-,～JPY 999,999.0,-999
430,SHIROHATO BEKARI,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B431,"" "",""+""),""+"", SUBSTITUTE(F431,"" "",""+"")), ""Link"")","BREAD, BAGEL, SANDWICH",999.0,,京都府京都市中京区西押小路町102-2 ヴィラート押小路 1F,KARASUMA OIKE,262,https://tabelog.com/en/kyoto/A2601/A260202/26021765/,-,～JPY 999,999.0,-999
431,BEKKARAI PERU KEO ARUTO HAIDERUBERUKU,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B432,"" "",""+""),""+"", SUBSTITUTE(F432,"" "",""+"")), ""Link"")","BREAD, CHOCOLATE, CAFE",999.0,,京都府京都市左京区岡崎天王町54-1 クリヨン岡崎１階,KEAGE,258,https://tabelog.com/en/kyoto/A2601/A260301/26014599/,-,～JPY 999,999.0,-999
432,KAFE VERUDHI,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B433,"" "",""+""),""+"", SUBSTITUTE(F433,"" "",""+"")), ""Link"")","CAFE, CAKE",999.0,,京都府京都市左京区下鴨芝本町49-24 アディー下鴨１Ｆ,KITAYAMA,255,https://tabelog.com/en/kyoto/A2601/A260503/26003964/,-,～JPY 999,999.0,-999
433,CONERU YA,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B434,"" "",""+""),""+"", SUBSTITUTE(F434,"" "",""+"")), ""Link"")","BREAD, SANDWICH, BAGEL",999.0,999.0,京都府京都市中京区聚楽廻西町71-2,NIJO,253,https://tabelog.com/en/kyoto/A2601/A260203/26002695/,～JPY 999,～JPY 999,999.0,-999
435,BONNE VOLONTE,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B436,"" "",""+""),""+"", SUBSTITUTE(F436,"" "",""+"")), ""Link"")","BREAD, SWEETS, BAGEL",,999.0,京都府京都市上京区河原町通荒神口下ル上生洲町229-1,JINGU MARUTAMACHI,242,https://tabelog.com/en/kyoto/A2601/A260302/26002684/,～JPY 999,-,999.0,-999
442,MATSUYA TOKIWA,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B443,"" "",""+""),""+"", SUBSTITUTE(F443,"" "",""+"")), ""Link"")",JAPANESE SWEETS,999.0,,京都府京都市中京区堺町通丸太町下ル橘町83,MARUTAMACHI,135,https://tabelog.com/en/kyoto/A2601/A260202/26000620/,-,～JPY 999,999.0,-999
462,ROKUYOUSHA CHIKATEN,3.65,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B463,"" "",""+""),""+"", SUBSTITUTE(F463,"" "",""+"")), ""Link"")","TRADITIONAL CAFÉ, CAFE, BAR",999.0,999.0,京都府京都市中京区河原町三条下ル大黒町40 B1F,KYOTO SHIYAKUSHO MAE,442,https://tabelog.com/en/kyoto/A2601/A260202/26000159/,～JPY 999,～JPY 999,999.0,-999
464,GANKO MEN,3.65,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B465,"" "",""+""),""+"", SUBSTITUTE(F465,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,,京都府京都市伏見区深草西浦町6-62 キャッスル深草 1F,FUJINOMORI,382,https://tabelog.com/en/kyoto/A2601/A260601/26022742/,-,～JPY 999,999.0,-999
465,KARE SEMMON TEN BIXIYANTO,3.65,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B466,"" "",""+""),""+"", SUBSTITUTE(F466,"" "",""+"")), ""Link"")",CURRY,999.0,999.0,京都府京都市左京区東大路通丸太町上ル東側聖護院西町12,JINGU MARUTAMACHI,374,https://tabelog.com/en/kyoto/A2601/A260302/26001075/,～JPY 999,～JPY 999,999.0,-999
466,MIYOSHIYA,3.65,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B467,"" "",""+""),""+"", SUBSTITUTE(F467,"" "",""+"")), ""Link"")",JAPANESE SWEETS,,999.0,京都府京都市東山区四条通大和大路西入ル廿一軒町226,GION SHIJO,319,https://tabelog.com/en/kyoto/A2601/A260301/26002185/,～JPY 999,-,999.0,-999
470,AMAGURI NO SHINISE HAYASHIMANSHOUDOU HON TEN,3.65,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B471,"" "",""+""),""+"", SUBSTITUTE(F471,"" "",""+"")), ""Link"")","JAPANESE SWEETS, SWEETS , CAFE",999.0,999.0,京都府京都市下京区四条通寺町東入ル御旅宮本町3,KYOTO KAWARAMACHI,273,https://tabelog.com/en/kyoto/A2601/A260201/26000796/,～JPY 999,～JPY 999,999.0,-999
474,MARI FURANSU HOKUSANTEN,3.65,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B475,"" "",""+""),""+"", SUBSTITUTE(F475,"" "",""+"")), ""Link"")","BREAD, SANDWICH",,999.0,京都府京都市左京区下鴨南芝町44 比叡荘ビル１Ｆ,KITAYAMA,204,https://tabelog.com/en/kyoto/A2601/A260503/26004491/,～JPY 999,-,999.0,-999
